"","year","month","day","dep_time","sched_dep_time","dep_delay","arr_time","sched_arr_time","arr_delay","carrier","flight","tailnum","origin","dest","air_time","distance","hour","minute","time_hour"
"814",2013,2,4,1943,1930,13,2301,2311,-10,"B6",91,"N656JB","JFK","OAK",356,2576,19,30,2013-02-04 19:00:00
"815",2013,2,4,1943,1940,3,2249,2248,1,"B6",381,"N729JB","LGA","FLL",166,1076,19,40,2013-02-04 19:00:00
"816",2013,2,4,1945,1950,-5,2316,2334,-18,"B6",645,"N632JB","JFK","SFO",361,2586,19,50,2013-02-04 19:00:00
"817",2013,2,4,1950,1900,50,2122,2033,49,"EV",4416,"N11536","EWR","BNA",127,748,19,0,2013-02-04 19:00:00
"818",2013,2,4,1952,1959,-7,2131,2144,-13,"MQ",4423,"N725MQ","JFK","RDU",78,427,19,59,2013-02-04 19:00:00
"819",2013,2,4,1952,2000,-8,2112,2139,-27,"UA",695,"N463UA","LGA","ORD",119,733,20,0,2013-02-04 20:00:00
"820",2013,2,4,1953,2000,-7,2118,2147,-29,"9E",3320,"N907XJ","JFK","BUF",63,301,20,0,2013-02-04 20:00:00
"821",2013,2,4,1953,1940,13,2134,2125,9,"MQ",3783,"N508MQ","JFK","CMH",81,483,19,40,2013-02-04 19:00:00
"822",2013,2,4,1953,2000,-7,2049,2114,-25,"US",2142,"N965UW","LGA","BOS",41,184,20,0,2013-02-04 20:00:00
"823",2013,2,4,1953,2000,-7,2054,2117,-23,"US",2189,"N705UW","LGA","DCA",46,214,20,0,2013-02-04 20:00:00
"824",2013,2,4,1955,2000,-5,2100,2143,-43,"DL",402,"N336NB","JFK","BOS",37,187,20,0,2013-02-04 20:00:00
"825",2013,2,4,1956,2005,-9,2256,2311,-15,"UA",754,"N816UA","EWR","TPA",161,997,20,5,2013-02-04 20:00:00
"826",2013,2,4,1957,1928,29,2205,2129,36,"EV",4532,"N18556","EWR","CHS",107,628,19,28,2013-02-04 19:00:00
"827",2013,2,4,1957,2000,-3,2306,2311,-5,"B6",801,"N625JB","JFK","FLL",164,1069,20,0,2013-02-04 20:00:00
"828",2013,2,4,1958,2000,-2,2225,2243,-18,"DL",1147,"N3754A","LGA","ATL",121,762,20,0,2013-02-04 20:00:00
"829",2013,2,4,1959,2000,-1,2210,2208,2,"EV",3822,"N16151","EWR","TYS",106,631,20,0,2013-02-04 20:00:00
"830",2013,2,4,1959,1845,74,2206,2050,76,"EV",4227,"N13958","EWR","GRR",104,605,18,45,2013-02-04 18:00:00
"831",2013,2,4,1959,1930,29,2159,2151,8,"9E",3798,"N8588D","JFK","CLT",93,541,19,30,2013-02-04 19:00:00
"832",2013,2,4,2000,1904,56,2133,2026,67,"EV",4131,"N15983","EWR","RIC",61,277,19,4,2013-02-04 19:00:00
"833",2013,2,4,2000,2000,0,2302,2304,-2,"B6",21,"N579JB","JFK","TPA",164,1005,20,0,2013-02-04 20:00:00
"834",2013,2,4,2000,1855,65,2323,2240,43,"VX",29,"N628VA","JFK","SFO",361,2586,18,55,2013-02-04 18:00:00
"835",2013,2,4,2000,2000,0,2134,2139,-5,"UA",1574,"N24702","EWR","CLE",68,404,20,0,2013-02-04 20:00:00
"836",2013,2,4,2002,2015,-13,2207,2210,-3,"MQ",4555,"N824MQ","LGA","CMH",86,479,20,15,2013-02-04 20:00:00
"837",2013,2,4,2003,2000,3,2217,2224,-7,"9E",3439,"N924XJ","JFK","CVG",104,589,20,0,2013-02-04 20:00:00
"838",2013,2,4,2006,2000,6,2321,2318,3,"UA",890,"N421UA","EWR","MIA",171,1085,20,0,2013-02-04 20:00:00
"839",2013,2,4,2007,2015,-8,2112,2130,-18,"AA",1762,"N3GLAA","JFK","BOS",37,187,20,15,2013-02-04 20:00:00
"840",2013,2,4,2013,1935,38,2204,2145,19,"9E",3899,"N8745B","JFK","CLE",79,425,19,35,2013-02-04 19:00:00
"841",2013,2,4,2015,2005,10,2313,2258,15,"UA",647,"N413UA","EWR","MCO",147,937,20,5,2013-02-04 20:00:00
"842",2013,2,4,2016,2005,11,2220,2230,-10,"9E",4033,"N8444F","LGA","TYS",107,647,20,5,2013-02-04 20:00:00
"843",2013,2,4,2017,1943,34,2121,2053,28,"EV",4312,"N14570","EWR","DCA",46,199,19,43,2013-02-04 19:00:00
"844",2013,2,4,2018,1910,68,2325,2230,55,"B6",87,"N639JB","JFK","SLC",286,1990,19,10,2013-02-04 19:00:00
"845",2013,2,4,2018,2025,-7,2255,2331,-36,"UA",299,"N820UA","EWR","DFW",199,1372,20,25,2013-02-04 20:00:00
"846",2013,2,4,2019,2020,-1,2233,2245,-12,"MQ",4662,"N8EGMQ","LGA","ATL",116,762,20,20,2013-02-04 20:00:00
"847",2013,2,4,2020,2030,-10,2145,2206,-21,"FL",354,"N964AT","LGA","CAK",68,397,20,30,2013-02-04 20:00:00
"848",2013,2,4,2021,2029,-8,2108,2140,-32,"9E",3609,"N8532G","JFK","PHL",31,94,20,29,2013-02-04 20:00:00
"849",2013,2,4,2022,1946,36,2227,2154,33,"EV",4536,"N14573","EWR","CVG",101,569,19,46,2013-02-04 19:00:00
"850",2013,2,4,2023,2029,-6,2307,2337,-30,"UA",1225,"N17730","EWR","PBI",150,1023,20,29,2013-02-04 20:00:00
"851",2013,2,4,2023,2025,-2,2307,2329,-22,"UA",771,"N557UA","JFK","LAX",322,2475,20,25,2013-02-04 20:00:00
"852",2013,2,4,2027,1840,107,2201,2020,101,"MQ",3730,"N518MQ","EWR","ORD",111,719,18,40,2013-02-04 18:00:00
"853",2013,2,4,2029,1940,49,2130,2106,24,"9E",4091,"N8525B","JFK","BWI",39,184,19,40,2013-02-04 19:00:00
"854",2013,2,4,2030,1935,55,2351,2220,NA,"EV",4204,"N14179","EWR","OKC",NA,1325,19,35,2013-02-04 19:00:00
"855",2013,2,4,2030,1800,150,2238,2015,143,"EV",4397,"N13202","EWR","MCI",167,1092,18,0,2013-02-04 18:00:00
"856",2013,2,4,2031,2035,-4,2130,2154,-24,"UA",1243,"N37252","EWR","BOS",39,200,20,35,2013-02-04 20:00:00
"857",2013,2,4,2032,1929,63,2312,2201,71,"EV",4333,"N16149","EWR","TUL",198,1215,19,29,2013-02-04 19:00:00
"858",2013,2,4,2032,2005,27,2336,2335,1,"VX",415,"N622VA","JFK","LAX",336,2475,20,5,2013-02-04 20:00:00
"859",2013,2,4,2033,2040,-7,7,2358,9,"B6",165,"N521JB","JFK","PDX",368,2454,20,40,2013-02-04 20:00:00
"860",2013,2,4,2035,2045,-10,2154,2225,-31,"AA",371,"N4YGAA","LGA","ORD",118,733,20,45,2013-02-04 20:00:00
"861",2013,2,4,2036,2040,-4,2331,2344,-13,"B6",629,"N324JB","JFK","HOU",209,1428,20,40,2013-02-04 20:00:00
"862",2013,2,4,2037,2005,32,2209,2133,36,"EV",4224,"N12563","EWR","MKE",122,725,20,5,2013-02-04 20:00:00
"863",2013,2,4,2039,1947,52,2148,2112,36,"EV",4412,"N17196","EWR","BUF",51,282,19,47,2013-02-04 19:00:00
"864",2013,2,4,2042,2045,-3,2154,2216,-22,"9E",3395,"N923XJ","JFK","DCA",50,213,20,45,2013-02-04 20:00:00
"865",2013,2,4,2042,1735,187,2154,1925,149,"WN",408,"N208WN","LGA","BNA",119,764,17,35,2013-02-04 17:00:00
"866",2013,2,4,2043,2035,8,119,126,-7,"UA",1071,"N76522","EWR","BQN",195,1585,20,35,2013-02-04 20:00:00
"867",2013,2,4,2044,2042,2,2235,2231,4,"EV",3833,"N13913","EWR","STL",145,872,20,42,2013-02-04 20:00:00
"868",2013,2,4,2047,2100,-13,2144,2207,-23,"US",2144,"N953UW","LGA","BOS",38,184,21,0,2013-02-04 21:00:00
"869",2013,2,4,2049,2040,9,2349,2356,-7,"B6",677,"N805JB","JFK","LAX",339,2475,20,40,2013-02-04 20:00:00
"870",2013,2,4,2049,2055,-6,2246,2250,-4,"MQ",4573,"N719MQ","LGA","DTW",94,502,20,55,2013-02-04 20:00:00
"871",2013,2,4,2050,2100,-10,2208,2211,-3,"US",2191,"N750UW","LGA","DCA",45,214,21,0,2013-02-04 21:00:00
"872",2013,2,4,2051,2100,-9,2331,2348,-17,"B6",399,"N636JB","LGA","MCO",143,950,21,0,2013-02-04 21:00:00
"873",2013,2,4,2052,2100,-8,2221,2235,-14,"MQ",4507,"N713MQ","LGA","RDU",72,431,21,0,2013-02-04 21:00:00
"874",2013,2,4,2053,2100,-7,2340,31,-51,"DL",2363,"N721TW","JFK","LAX",323,2475,21,0,2013-02-04 21:00:00
"875",2013,2,4,2056,2058,-2,2203,2206,-3,"B6",1020,"N594JB","JFK","BOS",40,187,20,58,2013-02-04 20:00:00
"876",2013,2,4,2057,1858,119,2235,2055,100,"EV",5038,"N712EV","LGA","BHM",145,866,18,58,2013-02-04 18:00:00
"877",2013,2,4,2100,2000,60,2235,2137,58,"EV",4106,"N14907","EWR","GSO",76,445,20,0,2013-02-04 20:00:00
"878",2013,2,4,2100,2045,15,2203,2153,10,"B6",1178,"N334JB","EWR","BOS",44,200,20,45,2013-02-04 20:00:00
"879",2013,2,4,2100,2100,0,2206,2225,-19,"WN",530,"N723SW","LGA","MDW",112,725,21,0,2013-02-04 21:00:00
"880",2013,2,4,2103,2005,58,2301,2204,57,"EV",4133,"N13989","EWR","GSP",99,594,20,5,2013-02-04 20:00:00
"881",2013,2,4,2106,2045,21,2336,2309,27,"B6",115,"N309JB","JFK","MSY",183,1182,20,45,2013-02-04 20:00:00
"882",2013,2,4,2108,2030,38,11,2349,22,"B6",1069,"N247JB","JFK","AUS",222,1521,20,30,2013-02-04 20:00:00
"883",2013,2,4,2110,2100,10,2220,2212,8,"EV",4119,"N14105","EWR","RIC",53,277,21,0,2013-02-04 21:00:00
"884",2013,2,4,2110,2130,-20,2359,24,-25,"B6",383,"N599JB","LGA","FLL",156,1076,21,30,2013-02-04 21:00:00
"885",2013,2,4,2113,2046,27,2357,2318,39,"EV",4645,"N16961","EWR","JAX",139,820,20,46,2013-02-04 20:00:00
"886",2013,2,4,2115,2125,-10,2227,2250,-23,"MQ",4660,"N1EAMQ","LGA","BNA",114,764,21,25,2013-02-04 21:00:00
"887",2013,2,4,2117,2125,-8,2234,2240,-6,"MQ",4449,"N835MQ","JFK","DCA",55,213,21,25,2013-02-04 21:00:00
"888",2013,2,4,2124,2129,-5,2234,2231,3,"EV",4088,"N14974","EWR","DCA",43,199,21,29,2013-02-04 21:00:00
"889",2013,2,4,2126,1815,191,2318,2032,166,"EV",5054,"N750EV","EWR","MSP",158,1008,18,15,2013-02-04 18:00:00
"890",2013,2,4,2126,2130,-4,2354,1,-7,"B6",97,"N506JB","JFK","DEN",241,1626,21,30,2013-02-04 21:00:00
"891",2013,2,4,2128,2135,-7,38,35,3,"B6",11,"N529JB","JFK","FLL",167,1069,21,35,2013-02-04 21:00:00
"892",2013,2,4,2129,2135,-6,2250,2300,-10,"B6",104,"N348JB","JFK","BUF",62,301,21,35,2013-02-04 21:00:00
"893",2013,2,4,2134,1920,134,2316,2121,115,"9E",3373,"N919XJ","JFK","RDU",80,427,19,20,2013-02-04 19:00:00
"894",2013,2,4,2134,2135,-1,47,50,-3,"AA",185,"N338AA","JFK","LAX",339,2475,21,35,2013-02-04 21:00:00
"895",2013,2,4,2137,1900,157,2244,2013,151,"EV",4520,"N16963","EWR","PWM",47,284,19,0,2013-02-04 19:00:00
"896",2013,2,4,2137,2035,62,2232,2142,50,"EV",4695,"N25134","EWR","MHT",38,209,20,35,2013-02-04 20:00:00
"897",2013,2,4,2141,2154,-13,47,49,-2,"B6",515,"N648JB","EWR","FLL",162,1065,21,54,2013-02-04 21:00:00
"898",2013,2,4,2148,1940,128,2252,2100,112,"WN",633,"N202WN","EWR","MDW",109,711,19,40,2013-02-04 19:00:00
"899",2013,2,4,2149,2110,39,29,2354,35,"B6",529,"N607JB","EWR","MCO",140,937,21,10,2013-02-04 21:00:00
"900",2013,2,4,2151,2100,51,2303,2220,43,"MQ",3744,"N509MQ","EWR","ORD",110,719,21,0,2013-02-04 21:00:00
"901",2013,2,4,2154,1915,159,14,2137,157,"EV",4085,"N12135","EWR","OMA",178,1134,19,15,2013-02-04 19:00:00
"902",2013,2,4,2154,2159,-5,2253,2316,-23,"DL",2155,"N370NW","LGA","PWM",41,269,21,59,2013-02-04 21:00:00
"903",2013,2,4,2156,2029,87,2,2233,89,"EV",4348,"N14952","EWR","MSP",166,1008,20,29,2013-02-04 20:00:00
"904",2013,2,4,2159,2107,52,14,2322,52,"EV",3819,"N16981","EWR","SDF",116,642,21,7,2013-02-04 21:00:00
"905",2013,2,4,2200,2159,1,2309,2306,3,"EV",4322,"N12569","EWR","PWM",48,284,21,59,2013-02-04 21:00:00
"906",2013,2,4,2200,2125,35,2250,2234,16,"UA",1066,"N12221","EWR","BOS",33,200,21,25,2013-02-04 21:00:00
"907",2013,2,4,2206,2159,7,2259,2300,-1,"EV",4519,"N14188","EWR","BWI",37,169,21,59,2013-02-04 21:00:00
"908",2013,2,4,2214,1930,164,2346,2115,151,"EV",3274,"N16546","LGA","CLE",70,419,19,30,2013-02-04 19:00:00
"909",2013,2,4,2218,2100,78,2356,2250,66,"MQ",4584,"N532MQ","LGA","CLT",82,544,21,0,2013-02-04 21:00:00
"910",2013,2,4,2231,2129,62,2333,2224,69,"EV",4619,"N29917","EWR","PHL",28,80,21,29,2013-02-04 21:00:00
"911",2013,2,4,2237,2241,-4,2349,2,-13,"B6",112,"N603JB","JFK","BUF",57,301,22,41,2013-02-04 22:00:00
"912",2013,2,4,2240,2245,-5,2345,2356,-11,"B6",128,"N586JB","JFK","BTV",42,266,22,45,2013-02-04 22:00:00
"913",2013,2,4,2240,2250,-10,2343,2358,-15,"B6",608,"N229JB","JFK","PWM",46,273,22,50,2013-02-04 22:00:00
"914",2013,2,4,2248,1945,183,2354,2105,169,"EV",4108,"N13969","EWR","IAD",43,212,19,45,2013-02-04 19:00:00
"915",2013,2,4,2248,2125,83,2337,2224,73,"EV",4404,"N16911","EWR","PVD",30,160,21,25,2013-02-04 21:00:00
"916",2013,2,4,2256,2249,7,2357,2356,1,"B6",22,"N183JB","JFK","SYR",43,209,22,49,2013-02-04 22:00:00
"917",2013,2,4,2259,2000,179,2348,2101,167,"EV",4309,"N14543","EWR","ALB",29,143,20,0,2013-02-04 20:00:00
"918",2013,2,4,2306,2250,16,2357,2353,4,"B6",1018,"N559JB","JFK","BOS",33,187,22,50,2013-02-04 22:00:00
"919",2013,2,4,2323,2250,33,33,6,27,"B6",30,"N353JB","JFK","ROC",54,264,22,50,2013-02-04 22:00:00
"920",2013,2,4,2341,2159,102,49,2315,94,"EV",4162,"N14570","EWR","BTV",48,266,21,59,2013-02-04 21:00:00
"921",2013,2,4,2349,2359,-10,423,436,-13,"B6",727,"N821JB","JFK","BQN",192,1576,23,59,2013-02-04 23:00:00
"922",2013,2,4,2351,2359,-8,428,444,-16,"B6",739,"N613JB","JFK","PSE",197,1617,23,59,2013-02-04 23:00:00
"923",2013,2,4,NA,1619,NA,NA,1726,NA,"EV",4299,"N12563","EWR","DCA",NA,199,16,19,2013-02-04 16:00:00
"924",2013,2,4,NA,1436,NA,NA,1543,NA,"EV",4372,"N13553","EWR","DCA",NA,199,14,36,2013-02-04 14:00:00
"925",2013,2,4,NA,1904,NA,NA,2109,NA,"EV",4437,"N11565","EWR","CLT",NA,529,19,4,2013-02-04 19:00:00
"926",2013,2,4,NA,1221,NA,NA,1418,NA,"EV",4640,"N11565","EWR","DAY",NA,533,12,21,2013-02-04 12:00:00
"927",2013,2,4,NA,1032,NA,NA,1240,NA,"EV",4689,"N16951","EWR","CHS",NA,628,10,32,2013-02-04 10:00:00
"928",2013,2,4,NA,1645,NA,NA,1853,NA,"EV",4997,"N718EV","EWR","DTW",NA,488,16,45,2013-02-04 16:00:00
"929",2013,2,4,NA,1540,NA,NA,1744,NA,"EV",4667,"N16951","EWR","MSP",NA,1008,15,40,2013-02-04 15:00:00
"930",2013,2,4,NA,1705,NA,NA,2010,NA,"AA",1905,"N584AA","EWR","DFW",NA,1372,17,5,2013-02-04 17:00:00
"931",2013,2,4,NA,615,NA,NA,750,NA,"MQ",4518,"N739MQ","LGA","RDU",NA,431,6,15,2013-02-04 06:00:00
"932",2013,2,4,NA,1115,NA,NA,1310,NA,"MQ",4485,"N722MQ","LGA","CMH",NA,479,11,15,2013-02-04 11:00:00
